modelname,granu,min_gini,mean_gini,max_gini
splade,500,0.1842567250142711,0.26888804647665027,0.5099465426425857
splade,1000,0.1842567250142711,0.2701932793779743,0.5102832669861097
splade,2000,0.18418417709129084,0.29376282910692375,0.5524964920442241
splade,5000,0.18424180154079547,0.28738894723568176,0.5467932617220037
splade,10000,0.18395966778197892,0.2696458258184827,0.5524964920442241
