modelname,granu,min_gini,mean_gini,max_gini
splade,500,0.21509079472404738,0.31527113613609425,0.5478645283564254
splade,1000,0.19247703413800712,0.31468539704904736,0.5519153072599864
splade,2000,0.18681805419746286,0.3127187254657441,0.5475091801132003
splade,5000,0.18425672501427096,0.30568591274517115,0.5799094242430549
splade,10000,0.18425672501427096,0.2931401968466089,0.5750719392958794
